ocr_word,manual_word,distance,address,Unnamed: 4,manuscript_id,the change,Leitfehler
gairinąm,gairinąm,0,"[{'id': 'Y10.17b', 'index': 7}]",,8.0,,=
yat̰cit̰,yat̰cit̰,0,"[{'id': 'Y10.17b', 'index': 8}]",,8.0,,=
jąfnušuua,jąfnušuua,0,"[{'id': 'Y10.17b', 'index': 9}]",,8.0,,=
raōnąm,raōnąm,0,"[{'id': 'Y10.17b', 'index': 10}]",,8.0,,=
yaēcit̰,yaēcit̰,0,"[{'id': 'Y10.17b', 'index': 11}]",,8.0,,=
ązahe,ązahu,1,"[{'id': 'Y10.17b', 'index': 12}]",,8.0,e for u,?
darətā̊ŋhō,dərətā̊ŋhō,1,"[{'id': 'Y10.17b', 'index': 13}]",,8.0,a for ə,1
jaininąm,jaininąm,0,"[{'id': 'Y10.17b', 'index': 14}, {'id': 'Y10.17b', 'index': 15}]",,8.0,,=
upadarəzāhā,upadərəzāhu,2,"[{'id': 'Y10.17b', 'index': 16}]",,8.0,"a for ə, ā for u",1
ərəzataēna,ərəzataēna,0,"[{'id': 'Y10.17b', 'index': 17}, {'id': 'Y10.17c', 'index': 0}]",,8.0,,=
haca,haca,0,"[{'id': 'Y10.17c', 'index': 1}, {'id': 'Y10.17c', 'index': 2}]",,8.0,,=
tašta,tašta,0,"[{'id': 'Y10.17c', 'index': 3}]",,8.0,,=
zaranaēnəm,zaranaēnəm,0,"[{'id': 'Y10.17c', 'index': 4}]",,8.0,,=
aōuue,auui,1,"[{'id': 'Y10.17c', 'index': 5}]",,8.0,"aō for au, uu for u, e for i",1
taxše,taxše,0,"[{'id': 'Y10.17c', 'index': 6}]",,8.0,,=
mātē,mātē,0,"[{'id': 'Y10.17c', 'index': 7}, {'id': 'Y10.17d', 'index': 0}]",,8.0,,=
nəre,nīre,1,"[{'id': 'Y10.17d', 'index': 1}]",,8.0,ə for ī,1
zəme,zəmō,1,"[{'id': 'Y10.17d', 'index': 2}]",,8.0,e for ō,?
paiti,paiti,0,"[{'id': 'Y10.17d', 'index': 3}]",,8.0,,=
iϑe,iϑa,1,"[{'id': 'Y10.17d', 'index': 4}]",,8.0,e for a,?
raēuuaṇtō,raēuuatō,1,"[{'id': 'Y10.17d', 'index': 5}, {'id': 'Y10.17d', 'index': 6}]",,8.0,ṇ inserted,?
arəjahe,arəjahe,0,"[{'id': 'Y10.17d', 'index': 7}]",,8.0,,=
imā̊sətē,imā̊sətē,0,"[{'id': 'Y10.17d', 'index': 8}, {'id': 'Y10.18a', 'index': 0}]",,8.0,,=
haōma,haōma,0,"[{'id': 'Y10.18a', 'index': 1}]",,8.0,,=
gāϑā̊,gāϑā̊,0,"[{'id': 'Y10.18a', 'index': 2}, {'id': 'Y10.18a', 'index': 3}]",,8.0,,=
imā,imā,0,"[{'id': 'Y10.18a', 'index': 4}]",,8.0,,=
həṇti,həṇti,0,"[{'id': 'Y10.18a', 'index': 5}]",,8.0,,=
staōmaōiiō,staōmaōiiō,0,"[{'id': 'Y10.18a', 'index': 6}]",,8.0,,=
imā̊,imā̊,0,"[{'id': 'Y10.18a', 'index': 7}, {'id': 'Y10.18b', 'index': 0}]",,8.0,,=
həṇti,həṇti,0,"[{'id': 'Y10.18b', 'index': 1}, {'id': 'Y10.18b', 'index': 2}]",,8.0,,=
cīcašanā̊,cīcašānā̊,1,"[{'id': 'Y10.18b', 'index': 3}]",,8.0,a for ā,1
imā̊,imā̊,0,"[{'id': 'Y10.18b', 'index': 4}]",,8.0,,=
həṇti,həṇti,0,"[{'id': 'Y10.18b', 'index': 5}]",,8.0,,=
arəšuxδa,aršuxδa,1,"[{'id': 'Y10.18b', 'index': 6}, {'id': 'Y10.18b', 'index': 7}]",,8.0,ə inserted,?
vācō,vācō,0,"[{'id': 'Y10.18b', 'index': 8}]",,8.0,,=
dāsmainiš,dāsmainiš,0,"[{'id': 'Y10.18b', 'index': 9}, {'id': 'Y10.18c', 'index': 0}]",,8.0,,=
vārəϑraγniš,vārəϑraγniš,0,"[{'id': 'Y10.18c', 'index': 1}]",,8.0,,=
paitibišiš,paitibišiš,0,"[{'id': 'Y10.18c', 'index': 2}, {'id': 'Y10.18c', 'index': 3}]",,8.0,,=
baēšaziia,baēšaziia,0,"[{'id': 'Y10.18c', 'index': 4}]",,8.0,,=
imā̊sətīmcit̰,imā̊sətūmcit̰,0,"[{'id': 'Y10.18c', 'index': 5}, {'id': 'Y10.19a', 'index': 0}]",,8.0,ī for ū,1
māuuōiia,māuuōiia,0,"[{'id': 'Y10.19a', 'index': 2}]",,8.0,,=
fraša,fraš́a,1,"[{'id': 'Y10.19a', 'index': 3}]",,8.0,š for š́,r-b
fraiiaṇtu,fraiiaṇtu,0,"[{'id': 'Y10.19a', 'index': 4}]",,8.0,,=
tē,tē,0,"[{'id': 'Y10.19a', 'index': 5}]",,8.0,,=
maδō,maδō,0,"[{'id': 'Y10.19a', 'index': 6}]",,8.0,,=
raōxšna,raōxšna,0,"[{'id': 'Y10.19a', 'index': 7}]",,8.0,,=
fraiiaṇtu,fraiiaṇtu,0,"[{'id': 'Y10.19a', 'index': 8}]",,8.0,,=
tē,tē,0,"[{'id': 'Y10.19a', 'index': 9}]",,8.0,,=
maδō,maδō,0,"[{'id': 'Y10.19a', 'index': 10}]",,8.0,,=
riṇajiiō,rəṇjiiō,2,"[{'id': 'Y10.19a', 'index': 11}]",,8.0,"i for ə, a inserted",?
vazaite,vazaiti,1,"[{'id': 'Y10.19a', 'index': 12}]",,8.0,e for i,1
maδō,maδō,0,"[{'id': 'Y10.19a', 'index': 13}]",,8.0,,=
vārəϑraγniš,vārəϑraγniš,0,"[{'id': 'Y10.19a', 'index': 14}, {'id': 'Y10.19b', 'index': 0}]",,8.0,,=
həṇtəm,həṇtəm,0,"[{'id': 'Y10.19b', 'index': 1}]",,8.0,,=
ā,ā,0,"[{'id': 'Y10.19b', 'index': 2}]",,8.0,,=
staōiti,staōiti,0,"[{'id': 'Y10.19b', 'index': 3}]",,8.0,,=
haϑra,haϑra,0,"[{'id': 'Y10.19b', 'index': 4}]",,8.0,,=
ana,ana,0,"[{'id': 'Y10.19b', 'index': 5}]",,8.0,,=
gāϑβiia,gāϑβiia,0,"[{'id': 'Y10.19b', 'index': 6}]",,8.0,,=
vaca,vaca,0,"[{'id': 'Y10.19b', 'index': 7}]",,8.0,,=
gauue,gauue,0,"[{'id': 'Y10.19b', 'index': 8}, {'id': 'Y10.20a', 'index': 0}, {'id': 'Y10.20a', 'index': 1}]",,8.0,,=
nəmō,nəmō,0,"[{'id': 'Y10.20a', 'index': 2}]",,8.0,,=
gauue,gauue,0,"[{'id': 'Y10.20a', 'index': 3}]",,8.0,,=
nəmō,nəmō,0,"[{'id': 'Y10.20a', 'index': 4}]",,8.0,,=
gauue,gauue,0,"[{'id': 'Y10.20a', 'index': 5}, {'id': 'Y10.20b', 'index': 0}]",,8.0,,=
uxδəm,uxδəm,0,"[{'id': 'Y10.20b', 'index': 1}]",,8.0,,=
gauue,gauue,0,"[{'id': 'Y10.20b', 'index': 2}, {'id': 'Y10.20b', 'index': 3}]",,8.0,,=
vərəϑrəm,vərəϑrəm,0,"[{'id': 'Y10.20b', 'index': 4}]",,8.0,,=
gauue,gauue,0,"[{'id': 'Y10.20b', 'index': 5}, {'id': 'Y10.20c', 'index': 0}]",,8.0,,=
xᵛarəϑəm,xᵛarəϑəm,0,"[{'id': 'Y10.20c', 'index': 1}]",,8.0,,=
gauue,gauue,0,"[{'id': 'Y10.20c', 'index': 2}]",,8.0,,=
vasϑrəm,vastrəm,1,"[{'id': 'Y10.20c', 'index': 3}, {'id': 'Y10.20c', 'index': 4}]",,8.0,ϑ for t,r-b
gauue,gauue,0,"[{'id': 'Y10.20c', 'index': 5}, {'id': 'Y10.20d', 'index': 0}]",,8.0,,=
vərəziiātąm,vərəziiātąm,0,"[{'id': 'Y10.20d', 'index': 1}]",,8.0,,=
tąm,tąm,0,"[{'id': 'Y10.20d', 'index': 2}]",,8.0,,=
nə̄,nə̄,0,"[{'id': 'Y10.20d', 'index': 3}]",,8.0,,=
xᵛarəϑāi,xᵛarəϑāi,0,"[{'id': 'Y10.20d', 'index': 4}, {'id': 'Y10.20d', 'index': 5}]",,8.0,,=
fšiiō,fšuiiō,1,"[{'id': 'Y10.20d', 'index': 6}]",,8.0,u deleted,?
haōməm,haōməm,0,"[{'id': 'Y10.20d', 'index': 7}, {'id': 'Y10.21a', 'index': 0}]",,8.0,,=
zāirīm,zāirīm,0,"[{'id': 'Y10.21a', 'index': 1}]",,8.0,,=
bərəzaṇtəm,bərəzaṇtəm,0,"[{'id': 'Y10.21a', 'index': 2}, {'id': 'Y10.21a', 'index': 3}]",,8.0,,=
haōməm,haōməm,0,"[{'id': 'Y10.21a', 'index': 4}, {'id': 'Y10.21b', 'index': 0}]",,8.0,,=
frāšmīm,frāšmīm,0,"[{'id': 'Y10.21b', 'index': 1}]",,8.0,,=
frādat̰gaēϑəm,frādat̰gaēϑəm,0,"[{'id': 'Y10.21b', 'index': 2}, {'id': 'Y10.21b', 'index': 3}]",,8.0,,=
haōməm,haōməm,0,"[{'id': 'Y10.21b', 'index': 4}, {'id': 'Y10.21c', 'index': 0}]",,8.0,,=
dūraōšəm,dūraōšəm,0,"[{'id': 'Y10.21c', 'index': 1}]",,8.0,,=
vīspe,vīspe,0,"[{'id': 'Y10.21c', 'index': 2}, {'id': 'Y10.21d', 'index': 0}]",,8.0,,=
haōma,haōma,0,"[{'id': 'Y10.21d', 'index': 1}, {'id': 'Y10.21d', 'index': 2}]",,8.0,,=
zaraϑuštrahe,zaraϑuštrahe,0,"[{'id': 'Y10.21d', 'index': 3}, {'id': 'Y10.21e', 'index': 0}]",,8.0,,=
spətāmahe,spitāmahe,1,"[{'id': 'Y10.21e', 'index': 1}]",,8.0,ə for i,1
iδa,iδa,0,"[{'id': 'Y10.21e', 'index': 2}]",,8.0,,=
aṣ̌aōnō,aṣ̌aōnō,0,"[{'id': 'Y10.21e', 'index': 3}, {'id': 'Y10.21e', 'index': 4}]",,8.0,,=
aṣ̌īmca,aṣ̌īmca,0,"[{'id': 'Y10.21e', 'index': 5}]",,8.0,,=
frauuaṣ̌īmca,frauuaṣ̌īmca,0,"[{'id': 'Y10.21e', 'index': 6}]",,8.0,,=
yeŋ́hē,yeŋ́hē,0,"[{'id': 'Y10.21e', 'index': 7}, {'id': 'Y10.22YeH', 'index': 0}, {'id': 'Y10.22YeH', 'index': 1}]",,8.0,,=
hātąm,hātąm,0,"[{'id': 'Y10.22YeH', 'index': 2}]",,8.0,,=
ϑrāiiō,ϑrāiiō,0,"[{'id': 'Y10.22YeH', 'index': 3}, {'id': 'Y11.1a', 'index': 0}]",,8.0,,=
ϑraiiō,ϑrāiiō,1,"[{'id': 'Y11.1a', 'index': 1}, {'id': 'Y11.1aF', 'index': 0}]",,8.0,ai for āi,1
haiϑīm,haiϑīm,0,"[{'id': 'Y11.1aF', 'index': 1}]",,8.0,,=
aṣ̌auuanō,aṣ̌auuanō,0,"[{'id': 'Y11.1aF', 'index': 2}]",,8.0,,=
āfrivacaŋhō,āfrivacaŋhō,0,"[{'id': 'Y11.1aF', 'index': 3}, {'id': 'Y11.1aF', 'index': 4}]",,8.0,,=
zauuaịti,zauuaiti,1,"[{'id': 'Y11.1aF', 'index': 5}]",,8.0,aị for ai,?
gāušca,gāušca,0,"[{'id': 'Y11.1aF', 'index': 6}, {'id': 'Y11.1b', 'index': 0}]",,8.0,,=
aspasca,aspasca,0,"[{'id': 'Y11.1b', 'index': 1}, {'id': 'Y11.1b', 'index': 2}]",,8.0,,=
haōmasca,haōmasca,0,"[{'id': 'Y11.1b', 'index': 3}]",,8.0,,=
gāuš,gāuš,0,"[{'id': 'Y11.1b', 'index': 4}, {'id': 'Y11.1c', 'index': 0}]",,8.0,,=
zaōtārəm,zaōtārəm,0,"[{'id': 'Y11.1c', 'index': 1}]",,8.0,,=
zauuaite,zauuaiti,1,"[{'id': 'Y11.1c', 'index': 2}, {'id': 'Y11.1c', 'index': 3}]",,8.0,e for i,1
uta,uta,0,"[{'id': 'Y11.1c', 'index': 4}, {'id': 'Y11.1d', 'index': 0}]",,8.0,,=
buiiā̊,buiiā̊,0,"[{'id': 'Y11.1d', 'index': 1}]",,8.0,,=
afrazaiṇtiš,afrazaiṇtiš,0,"[{'id': 'Y11.1d', 'index': 2}]",,8.0,,=
uta,uta,0,"[{'id': 'Y11.1d', 'index': 3}]",,8.0,,=
də̄ušsrauuā̊,də̄ušsrauuā̊,0,"[{'id': 'Y11.1d', 'index': 4}, {'id': 'Y11.1d', 'index': 5}]",,8.0,,=
hacəmnō,hacimnō,1,"[{'id': 'Y11.1d', 'index': 6}]",,8.0,ə for i,1
yō,yō,0,"[{'id': 'Y11.1d', 'index': 7}, {'id': 'Y11.1e', 'index': 0}]",,8.0,,=
mąm,mąm,0,"[{'id': 'Y11.1e', 'index': 1}]",,8.0,,=
xᵛāstąm,xᵛāstąm,0,"[{'id': 'Y11.1e', 'index': 2}, {'id': 'Y11.1e', 'index': 3}]",,8.0,,=
nōit̰,nōit̰,0,"[{'id': 'Y11.1e', 'index': 4}]",,8.0,,=
baxšahe,baxšahi,1,"[{'id': 'Y11.1e', 'index': 5}]",,8.0,e for i,1
āat̰,āat̰,0,"[{'id': 'Y11.1e', 'index': 6}, {'id': 'Y11.1f', 'index': 0}]",,8.0,,=
mąm,mąm,0,"[{'id': 'Y11.1f', 'index': 1}]",,8.0,,=
tūm,tūm,0,"[{'id': 'Y11.1f', 'index': 2}]",,8.0,,=
fšōnaiiehe,fšaōniiehe,2,"[{'id': 'Y11.1f', 'index': 4}]",,8.0,"ō for aō, aii for ii",?
nāiriiā,nāiriiā̊,1,"[{'id': 'Y11.1f', 'index': 5}]",,8.0,ā for ā̊,1
vā,vā,0,"[{'id': 'Y11.1f', 'index': 6}]",,8.0,,=
puϑrahe,puϑrahe,0,"[{'id': 'Y11.1f', 'index': 7}]",,8.0,,=
vā,vā,0,"[{'id': 'Y11.1f', 'index': 8}]",,8.0,,=
maršuiiā̊,maršuiiā̊,0,"[{'id': 'Y11.1f', 'index': 11}]",,8.0,,=
aspō,aspō,0,"[{'id': 'Y11.1f', 'index': 12}, {'id': 'Y11.2a', 'index': 0}]",,8.0,,=
bāšārəm,bāṣ̌ārəm,1,"[{'id': 'Y11.2a', 'index': 1}, {'id': 'Y11.2a', 'index': 2}]",,8.0,š for ṣ̌,r-b
zauuaiti,zauuaiti,0,"[{'id': 'Y11.2a', 'index': 3}]",,8.0,,=
mā,mā,0,"[{'id': 'Y11.2a', 'index': 4}, {'id': 'Y11.2b', 'index': 0}]",,8.0,,=
buiiā̊,buiiā̊,0,"[{'id': 'Y11.2b', 'index': 1}]",,8.0,,=
auruuatąm,auruuatąm,0,"[{'id': 'Y11.2b', 'index': 2}]",,8.0,,=
yīxta,yūxta,1,"[{'id': 'Y11.2b', 'index': 3}, {'id': 'Y11.2b', 'index': 4}]",,8.0,ī for ū,1
mā,mā,0,"[{'id': 'Y11.2b', 'index': 5}]",,8.0,,=
auruuatąm,auruuatąm,0,"[{'id': 'Y11.2b', 'index': 6}]",,8.0,,=
aiβišasta,aiβišasta,0,"[{'id': 'Y11.2b', 'index': 7}]",,8.0,,=
mā,mā,0,"[{'id': 'Y11.2b', 'index': 8}]",,8.0,,=
auruuatąm,auruuatąm,0,"[{'id': 'Y11.2b', 'index': 9}]",,8.0,,=
niϑaxta,niϑaxta,0,"[{'id': 'Y11.2b', 'index': 10}]",,8.0,,=
yaō,yō,1,"[{'id': 'Y11.2b', 'index': 11}, {'id': 'Y11.2c', 'index': 0}]",,8.0,aō for ō,1
mąm,mąm,0,"[{'id': 'Y11.2c', 'index': 1}]",,8.0,,=
zāuuarə,zāuuarə,0,"[{'id': 'Y11.2c', 'index': 2}, {'id': 'Y11.2c', 'index': 3}]",,8.0,,=
nōit̰,nōit̰,0,"[{'id': 'Y11.2c', 'index': 4}]",,8.0,,=
jaiδiiehe,jaiδiiehi,1,"[{'id': 'Y11.2c', 'index': 5}]",,8.0,e for i,1
pourumaiti,pourumaiti,0,"[{'id': 'Y11.2c', 'index': 6}, {'id': 'Y11.2d', 'index': 0}]",,8.0,,=
haṇjamaine,haṇjamaine,0,"[{'id': 'Y11.2d', 'index': 1}, {'id': 'Y11.2d', 'index': 2}]",,8.0,,=
paourunaraiiā̊,pourunaraiiā̊,1,"[{'id': 'Y11.2d', 'index': 3}]",,8.0,a inserted,?
karašaiiā̊,karšaiiā̊,1,"[{'id': 'Y11.2d', 'index': 4}]",,8.0,a inserted,?
haōmō,haōmō,0,"[{'id': 'Y11.2d', 'index': 5}, {'id': 'Y11.3a', 'index': 0}, {'id': 'Y11.3a', 'index': 1}]",,8.0,,=
xᵛāṣ̌ārəm,xᵛāṣ̌ārəm,0,"[{'id': 'Y11.3a', 'index': 2}]",,8.0,,=
zauuaiti,zauuaiti,0,"[{'id': 'Y11.3a', 'index': 3}]",,8.0,,=
uta,uta,0,"[{'id': 'Y11.3a', 'index': 4}, {'id': 'Y11.3b', 'index': 0}]",,8.0,,=
buiiā̊,buiiā̊,0,"[{'id': 'Y11.3b', 'index': 1}]",,8.0,,=
afrazaiṇtīš,afrazaiṇtiš,1,"[{'id': 'Y11.3b', 'index': 2}]",,8.0,ī for i,1
uta,uta,0,"[{'id': 'Y11.3b', 'index': 3}]",,8.0,,=
də̄ušsrauuā̊,də̄ušsrauuā̊,0,"[{'id': 'Y11.3b', 'index': 4}]",,8.0,,=
hacimnō,hacimnō,0,"[{'id': 'Y11.3b', 'index': 5}, {'id': 'Y11.3b', 'index': 6}]",,8.0,,=
yō,yō,0,"[{'id': 'Y11.3b', 'index': 7}, {'id': 'Y11.3c', 'index': 0}]",,8.0,,=
mąm,mąm,0,"[{'id': 'Y11.3c', 'index': 1}]",,8.0,,=
aiβišhutəm,aiβišhutəm,0,"[{'id': 'Y11.3c', 'index': 2}]",,8.0,,=
dāraiiehi,dāraiiehi,0,"[{'id': 'Y11.3c', 'index': 3}, {'id': 'Y11.3c', 'index': 4}]",,8.0,,=
yaϑa,yaϑa,0,"[{'id': 'Y11.3c', 'index': 5}, {'id': 'Y11.3d', 'index': 0}]",,8.0,,=
tāiiīm,tāiiūm,1,"[{'id': 'Y11.3d', 'index': 1}]",,8.0,ī for ū,1
pəšōsārəm,pəṣ̌ōsārəm,1,"[{'id': 'Y11.3d', 'index': 2}]",,8.0,š for ṣ̌,r-b
nauua,nauua,0,"[{'id': 'Y11.3d', 'index': 3}, {'id': 'Y11.3e', 'index': 0}]",,8.0,,=
ahe,ahe,0,"[{'id': 'Y11.3e', 'index': 1}, {'id': 'Y11.3e', 'index': 2}]",,8.0,,=
pəšōsāraō,pəṣ̌ōsārō,2,"[{'id': 'Y11.3e', 'index': 3}]",,8.0,"š for ṣ̌, aō for ō",2
azəm,azəm,0,"[{'id': 'Y11.3e', 'index': 4}]",,8.0,,=
yō,yō,0,"[{'id': 'Y11.3e', 'index': 5}]",,8.0,,=
haōma,haōma,0,"[{'id': 'Y11.3e', 'index': 6}]",,8.0,,=
aṣ̌auua,aṣ̌auua,0,"[{'id': 'Y11.3e', 'index': 7}, {'id': 'Y11.3e', 'index': 8}]",,8.0,,=
dīraōšō,dūraōšō,1,"[{'id': 'Y11.3e', 'index': 9}]",,8.0,ī for ū,1
usmē,usmē,0,"[{'id': 'Y11.3e', 'index': 10}, {'id': 'Y11.4a', 'index': 0}]",,8.0,,=
paiti,paiti,0,"[{'id': 'Y11.4a', 'index': 1}]",,8.0,,=
haōmāi,haōmāi,0,"[{'id': 'Y11.4a', 'index': 2}]",,8.0,,=
draōnō,draōnō,0,"[{'id': 'Y11.4a', 'index': 3}, {'id': 'Y11.4a', 'index': 4}]",,8.0,,=
frə̄rənaōt̰,frə̄rənaōt̰,0,"[{'id': 'Y11.4a', 'index': 5}]",,8.0,,=
ahuraō,ahurō,1,"[{'id': 'Y11.4a', 'index': 6}]",,8.0,aō for ō,1
mazdā̊,mazdā̊,0,"[{'id': 'Y11.4a', 'index': 7}]",,8.0,,=
aṣ̌auua,aṣ̌auua,0,"[{'id': 'Y11.4a', 'index': 8}, {'id': 'Y11.4a', 'index': 9}]",,8.0,,=
haŋharəne,haŋᵛharəne,1,"[{'id': 'Y11.4a', 'index': 10}]",,8.0,ŋ for ŋᵛ,r-b
mat̰hizuuō,mat̰hizuuō,0,"[{'id': 'Y11.4a', 'index': 11}]",,8.0,,=
haōiiumca,hōiiumca,1,"[{'id': 'Y11.4a', 'index': 12}]",,8.0,"aō for ōi, ii for i",1
dōiϑrəm,dōiϑrəm,0,"[{'id': 'Y11.4a', 'index': 13}]",,8.0,,=
yō,yō,0,"[{'id': 'Y11.4a', 'index': 14}, {'id': 'Y11.5a', 'index': 0}]",,8.0,,=
mąm,mąm,0,"[{'id': 'Y11.5a', 'index': 1}]",,8.0,,=
tat̰,tat̰,0,"[{'id': 'Y11.5a', 'index': 2}]",,8.0,,=
draōnō,draōnō,0,"[{'id': 'Y11.5a', 'index': 3}]",,8.0,,=
zanāt̰,zināt̰,1,"[{'id': 'Y11.5a', 'index': 4}]",,8.0,a for i,1
vā,vā,0,"[{'id': 'Y11.5a', 'index': 5}]",,8.0,,=
trəfiiāt̰,trəfiiāt̰,0,"[{'id': 'Y11.5a', 'index': 6}]",,8.0,,=
vā,vā,0,"[{'id': 'Y11.5a', 'index': 7}, {'id': 'Y11.5b', 'index': 0}]",,8.0,,=
apa,apa,0,"[{'id': 'Y11.5b', 'index': 1}]",,8.0,,=
vā,vā,0,"[{'id': 'Y11.5b', 'index': 2}]",,8.0,,=
yāsā,yāsā,0,"[{'id': 'Y11.5b', 'index': 3}]",,8.0,,=
ite,ite,0,"[{'id': 'Y11.5b', 'index': 4}]",,8.0,,=
yat̰,yat̰,0,"[{'id': 'Y11.5b', 'index': 5}]",,8.0,,=
mē,mē,0,"[{'id': 'Y11.5b', 'index': 6}]",,8.0,,=
daϑat̰,daϑat̰,0,"[{'id': 'Y11.5b', 'index': 7}]",,8.0,,=
ahuraō,ahurō,1,"[{'id': 'Y11.5b', 'index': 8}]",,8.0,aō for ō,1
mazdā̊,mazdā̊,0,"[{'id': 'Y11.5b', 'index': 9}]",,8.0,,=
aṣ̌auua,aṣ̌auua,0,"[{'id': 'Y11.5b', 'index': 10}]",,8.0,,=
haŋharəne,haŋᵛharəne,1,"[{'id': 'Y11.5b', 'index': 11}]",,8.0,ŋ for ŋᵛ,r-b
mat̰hizuuō,mat̰hizuuō,0,"[{'id': 'Y11.5b', 'index': 12}]",,8.0,,=
haōiiumca,hōiiumca,1,"[{'id': 'Y11.5b', 'index': 13}, {'id': 'Y11.5b', 'index': 14}]",,8.0,"aō for ōi, ii for i",1
dōiϑrəm,dōiϑrəm,0,"[{'id': 'Y11.5b', 'index': 15}]",,8.0,,=
nōit̰,nōit̰,0,"[{'id': 'Y11.5b', 'index': 16}, {'id': 'Y11.6a', 'index': 0}]",,8.0,,=
ahmi,aɱi,1,"[{'id': 'Y11.6a', 'index': 1}]",,8.0,hm for ɱ,?
nmāne,nmāne,0,"[{'id': 'Y11.6a', 'index': 2}]",,8.0,,=
zānāiti,zānāite,1,"[{'id': 'Y11.6a', 'index': 3}]",,8.0,i for e,1
āϑrauuā̊,āϑrauua,2,"[{'id': 'Y11.6a', 'index': 5}]",,8.0,ā̊ for a,?
naēδa,naēδa,0,"[{'id': 'Y11.6a', 'index': 6}]",,8.0,,=
raϑaēštā̊,raϑaēštā̊,0,"[{'id': 'Y11.6a', 'index': 7}]",,8.0,,=
naēδa,naēδa,0,"[{'id': 'Y11.6a', 'index': 8}, {'id': 'Y11.6a', 'index': 9}]",,8.0,,=
vāstriiō,vāstriiō,0,"[{'id': 'Y11.6a', 'index': 10}]",,8.0,,=
fšuiiąs,fšuiiąs,0,"[{'id': 'Y11.6a', 'index': 11}]",,8.0,,=
āat̰,āat̰,0,"[{'id': 'Y11.6a', 'index': 12}, {'id': 'Y11.6b', 'index': 0}]",,8.0,,=
ahmi,aɱi,1,"[{'id': 'Y11.6b', 'index': 1}]",,8.0,hm for ɱ,?
nmāne,nmāne,0,"[{'id': 'Y11.6b', 'index': 2}, {'id': 'Y11.6b', 'index': 3}]",,8.0,,=
zaiiā̊ṇte,zaiiā̊ṇte,0,"[{'id': 'Y11.6b', 'index': 4}]",,8.0,,=
dahakāca,dahakāca,0,"[{'id': 'Y11.6b', 'index': 5}]",,8.0,,=
mīrakāca,mūrakāca,1,"[{'id': 'Y11.6b', 'index': 6}, {'id': 'Y11.6b', 'index': 7}]",,8.0,ī for ū,1
pourusarəδa,pourusarəδa,0,"[{'id': 'Y11.6b', 'index': 8}]",,8.0,,=
varəšnāca,varšnāca,1,"[{'id': 'Y11.6b', 'index': 9}]",,8.0,ə inserted,?
ϑβāšəm,ϑβāṣ̌əm,2,"[{'id': 'Y11.6b', 'index': 10}, {'id': 'Y11.7a', 'index': 0}]",,8.0,š for ṣ̌,r-b
ā,ā,0,"[{'id': 'Y11.7a', 'index': 2}]",,8.0,,=
gə̄uš,gə̄uš,0,"[{'id': 'Y11.7a', 'index': 3}]",,8.0,,=
frāϑβərəsō,frāϑβərəsō,0,"[{'id': 'Y11.7a', 'index': 4}]",,8.0,,=
taṇjištāi,taṇcištāi,1,"[{'id': 'Y11.7a', 'index': 5}, {'id': 'Y11.7a', 'index': 6}]",,8.0,j for c,r-b
haōmāi,haōmāi,0,"[{'id': 'Y11.7a', 'index': 7}]",,8.0,,=
draōnō,draōnō,0,"[{'id': 'Y11.7a', 'index': 8}]",,8.0,,=
māϑβā,māϑβā,0,"[{'id': 'Y11.7a', 'index': 9}, {'id': 'Y11.7b', 'index': 0}]",,8.0,,=
haōmō,haōmō,0,"[{'id': 'Y11.7b', 'index': 1}, {'id': 'Y11.7b', 'index': 2}]",,8.0,,=
baṇdaiiāt̰,baṇdaiiāt̰,0,"[{'id': 'Y11.7b', 'index': 3}]",,8.0,,=
yaϑa,yaϑa,0,"[{'id': 'Y11.7b', 'index': 4}]",,8.0,,=
mairīm,mairīm,0,"[{'id': 'Y11.7b', 'index': 5}]",,8.0,,=
baṇdaiiat̰,baṇdaiiat̰,0,"[{'id': 'Y11.7b', 'index': 6}, {'id': 'Y11.7b', 'index': 7}]",,8.0,,=
yim,yim,0,"[{'id': 'Y11.7b', 'index': 8}]",,8.0,,=
tīirīm,tūirīm,1,"[{'id': 'Y11.7b', 'index': 9}]",,8.0,ī for ū,1
fraŋharəsiiānəm,fraŋhrasiiānəm,2,"[{'id': 'Y11.7b', 'index': 10}]",,8.0,"a inserted, ə for a",?
maδəme,maδəme,0,"[{'id': 'Y11.7b', 'index': 11}]",,8.0,,=
ϑrišuue,ϑrišuue,0,"[{'id': 'Y11.7b', 'index': 12}]",,8.0,,=
aŋhā̊,aŋ́hā̊,1,"[{'id': 'Y11.7b', 'index': 13}]",,8.0,ŋ for ŋ́,r-b
zəmō,zəmō,0,"[{'id': 'Y11.7b', 'index': 14}]",,8.0,,=
pairišxᵛaxtəm,pairišxᵛaxtəm,0,"[{'id': 'Y11.7b', 'index': 15}, {'id': 'Y11.7c', 'index': 0}, {'id': 'Y11.7c', 'index': 1}]",,8.0,,=
aiiaŋhahe,aiiaŋhahe,0,"[{'id': 'Y11.7c', 'index': 2}]",,8.0,,=
āat̰,āat̰,0,"[{'id': 'Y11.7c', 'index': 3}, {'id': 'Y11.8a', 'index': 0}]",,8.0,,=
aōxta,aōxta,0,"[{'id': 'Y11.8a', 'index': 1}]",,8.0,,=
zaraϑuštrō,zaraϑuštrō,0,"[{'id': 'Y11.8a', 'index': 2}]",,8.0,,=
